entity_id,state,district,constituency_number,constituency,constituency_wiki_url,alliance,party,party_wiki_url,candidate_name,candidate_wiki_url,has_wiki_page,remarks,reservation,infobox_json
WB-291-N/A,West Bengal,Birbhum,291,Rampurhat,https://en.wikipedia.org/wiki/Rampurhat_Assembly_constituency,N/A,,,Asish Banerjee,https://en.wikipedia.org/wiki/Asish_Banerjee,True,,,
WB-292-N/A,West Bengal,Birbhum,292,Hansan,https://en.wikipedia.org/wiki/Hansan_Assembly_constituency,N/A,,,Asok Kumar Chattopadhyay,https://en.wikipedia.org/wiki/Asok_Kumar_Chattopadhyay,True,,,
WB-293-N/A,West Bengal,Birbhum,293,Nalhati,https://en.wikipedia.org/wiki/Nalhati_Assembly_constituency,N/A,,,Rajendra Prasad Singh,https://en.wikipedia.org/wiki/Rajendra_Prasad_Singh_(Birbhum_politician),True,,,
WB-294-N/A,West Bengal,Birbhum,294,Murarai,https://en.wikipedia.org/wiki/Murarai_Assembly_constituency,N/A,,,Mosarraf Hossain,https://en.wikipedia.org/wiki/Mosarraf_Hossain,True,,,
TN-001-SPA,Tamil Nadu,Tiruvallur,1,Gummidipoondi,https://en.wikipedia.org/wiki/Gummidipoondi_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,T. J. Govindrajan,https://en.wikipedia.org/wiki/T._J._Govindrajan,True,,,
TN-001-AIADMK+,Tamil Nadu,Tiruvallur,1,Gummidipoondi,https://en.wikipedia.org/wiki/Gummidipoondi_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,V. Sudhakar,,False,,,
TN-002-SPA,Tamil Nadu,Tiruvallur,2,Ponneri(SC),https://en.wikipedia.org/wiki/Ponneri_Assembly_constituency,SPA,INC,https://en.wikipedia.org/wiki/Indian_National_Congress,Durai Chandrasekar,https://en.wikipedia.org/wiki/Durai_Chandrasekar,True,,,
TN-002-AIADMK+,Tamil Nadu,Tiruvallur,2,Ponneri(SC),https://en.wikipedia.org/wiki/Ponneri_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,P. Balaraman,https://en.wikipedia.org/wiki/P._Balaraman,True,,,
TN-003-SPA,Tamil Nadu,Tiruvallur,3,Tiruttani,https://en.wikipedia.org/wiki/Tiruttani_Assembly_constituency,SPA,DMDK,https://en.wikipedia.org/wiki/Desiya_Murpokku_Dravida_Kazhagam,D. Krishnamoorthy,,False,,,
TN-003-AIADMK+,Tamil Nadu,Tiruvallur,3,Tiruttani,https://en.wikipedia.org/wiki/Tiruttani_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,G. Hari,https://en.wikipedia.org/wiki/G._Hari,True,,,
TN-004-SPA,Tamil Nadu,Tiruvallur,4,Thiruvallur,https://en.wikipedia.org/wiki/Thiruvallur_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,V. G. Raajendran,https://en.wikipedia.org/wiki/V._G._Raajendran,True,,,
TN-004-AIADMK+,Tamil Nadu,Tiruvallur,4,Thiruvallur,https://en.wikipedia.org/wiki/Thiruvallur_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,B. V. Ramana,https://en.wikipedia.org/wiki/B._V._Ramana,True,,,
TN-005-SPA,Tamil Nadu,Tiruvallur,5,Poonamallee(SC),https://en.wikipedia.org/wiki/Poonamallee_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,A. Krishnaswamy,https://en.wikipedia.org/wiki/A._Krishnaswamy,True,,,
TN-005-AIADMK+,Tamil Nadu,Tiruvallur,5,Poonamallee(SC),https://en.wikipedia.org/wiki/Poonamallee_Assembly_constituency,AIADMK+,AMMK,https://en.wikipedia.org/wiki/Amma_Makkal_Munnetra_Kazhagam,T. A. Elumalai,https://en.wikipedia.org/wiki/T._A._Elumalai,True,,,
TN-006-SPA,Tamil Nadu,Tiruvallur,6,Avadi,https://en.wikipedia.org/wiki/Avadi_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,S. M. Nasar,https://en.wikipedia.org/wiki/S._M._Nasar,True,,,
TN-006-AIADMK+,Tamil Nadu,Tiruvallur,6,Avadi,https://en.wikipedia.org/wiki/Avadi_Assembly_constituency,AIADMK+,BJP,https://en.wikipedia.org/wiki/Bharatiya_Janata_Party,M. Rajasimha Mahendra,,False,,,
TN-007-SPA,Tamil Nadu,Chennai,7,Maduravoyal,https://en.wikipedia.org/wiki/Maduravoyal_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,K. Ganapathy,https://en.wikipedia.org/wiki/K._Ganapathy,True,,,
TN-007-AIADMK+,Tamil Nadu,Chennai,7,Maduravoyal,https://en.wikipedia.org/wiki/Maduravoyal_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,P. Benjamin,https://en.wikipedia.org/wiki/P._Benjamin,True,,,
TN-008-SPA,Tamil Nadu,Chennai,8,Ambattur,https://en.wikipedia.org/wiki/Ambattur_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,A. P. Poornima,,False,,,
TN-008-AIADMK+,Tamil Nadu,Chennai,8,Ambattur,https://en.wikipedia.org/wiki/Ambattur_Assembly_constituency,AIADMK+,PMK,https://en.wikipedia.org/wiki/Pattali_Makkal_Katchi,K. N. Sekar,,False,,,
TN-009-SPA,Tamil Nadu,Chennai,9,Madhavaram,https://en.wikipedia.org/wiki/Madavaram_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,S. Sudharsanam,https://en.wikipedia.org/wiki/S._Sudharsanam,True,,,
TN-009-AIADMK+,Tamil Nadu,Chennai,9,Madhavaram,https://en.wikipedia.org/wiki/Madavaram_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,V. Moorthy,https://en.wikipedia.org/wiki/V._Moorthy,True,,,
TN-010-SPA,Tamil Nadu,Chennai,10,Thiruvottiyur,https://en.wikipedia.org/wiki/Thiruvottiyur_Assembly_constituency,SPA,CPI(M),https://en.wikipedia.org/wiki/Communist_Party_of_India_(Marxist),L. Sundararajan,,False,,,
TN-010-AIADMK+,Tamil Nadu,Chennai,10,Thiruvottiyur,https://en.wikipedia.org/wiki/Thiruvottiyur_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,K. Kuppan,https://en.wikipedia.org/wiki/K._Kuppan,True,,,
TN-011-SPA,Tamil Nadu,Chennai,11,Dr. Radhakrishnan Nagar,https://en.wikipedia.org/wiki/Radhakrishnan_Nagar_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,J. John Ebenezer,https://en.wikipedia.org/wiki/J._John_Ebenezer,True,,,
TN-011-AIADMK+,Tamil Nadu,Chennai,11,Dr. Radhakrishnan Nagar,https://en.wikipedia.org/wiki/Radhakrishnan_Nagar_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,R. S. Rajesh,,False,,,
TN-012-SPA,Tamil Nadu,Chennai,12,Perambur,https://en.wikipedia.org/wiki/Perambur_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,R. D. Shekar,https://en.wikipedia.org/wiki/R._D._Shekar,True,,,
TN-012-AIADMK+,Tamil Nadu,Chennai,12,Perambur,https://en.wikipedia.org/wiki/Perambur_Assembly_constituency,AIADMK+,PMK,https://en.wikipedia.org/wiki/Pattali_Makkal_Katchi,M. Thilagabama,,False,,,
TN-013-SPA,Tamil Nadu,Chennai,13,Kolathur,https://en.wikipedia.org/wiki/Kolathur_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,M. K. Stalin,https://en.wikipedia.org/wiki/M._K._Stalin,True,,,
TN-013-AIADMK+,Tamil Nadu,Chennai,13,Kolathur,https://en.wikipedia.org/wiki/Kolathur_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,P. Santhana Krishnan,,False,,,
TN-014-SPA,Tamil Nadu,Chennai,14,Villivakkam,https://en.wikipedia.org/wiki/Villivakkam_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,Karthik Mohan,,False,,,
TN-014-AIADMK+,Tamil Nadu,Chennai,14,Villivakkam,https://en.wikipedia.org/wiki/Villivakkam_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,S. R. Vijayakumar,https://en.wikipedia.org/wiki/S._R._Vijayakumar,True,,,
TN-015-SPA,Tamil Nadu,Chennai,15,Thiru-Vi-Ka-Nagar(SC),https://en.wikipedia.org/wiki/Thiru._Vi._Ka._Nagar_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,K. S. Ravichandran,https://en.wikipedia.org/wiki/K._S._Ravichandran,True,,,
TN-015-AIADMK+,Tamil Nadu,Chennai,15,Thiru-Vi-Ka-Nagar(SC),https://en.wikipedia.org/wiki/Thiru._Vi._Ka._Nagar_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,Porkodi Armstrong[c],https://en.wikipedia.org/wiki/2026_Tamil_Nadu_Legislative_Assembly_election#cite_note-TMBSP-124,True,,,
TN-016-SPA,Tamil Nadu,Chennai,16,Egmore(SC),https://en.wikipedia.org/wiki/Egmore_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,Tamilan Prasanna,,False,,,
TN-016-AIADMK+,Tamil Nadu,Chennai,16,Egmore(SC),https://en.wikipedia.org/wiki/Egmore_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,Abishek Rengasamy,,False,,,
TN-017-SPA,Tamil Nadu,Chennai,17,Royapuram,https://en.wikipedia.org/wiki/Royapuram_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,Subair Khan,,False,,,
TN-017-AIADMK+,Tamil Nadu,Chennai,17,Royapuram,https://en.wikipedia.org/wiki/Royapuram_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,D. Jayakumar,https://en.wikipedia.org/wiki/D._Jayakumar,True,,,
TN-018-SPA,Tamil Nadu,Chennai,18,Harbour,https://en.wikipedia.org/wiki/Harbour_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,P. K. Sekar Babu,https://en.wikipedia.org/wiki/P._K._Sekar_Babu,True,,,
TN-018-AIADMK+,Tamil Nadu,Chennai,18,Harbour,https://en.wikipedia.org/wiki/Harbour_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,R. Manohar,,False,,,
TN-019-SPA,Tamil Nadu,Chennai,19,Chepauk-Thiruvallikeni,https://en.wikipedia.org/wiki/Chepauk-Thiruvallikeni_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,Udhayanidhi Stalin,https://en.wikipedia.org/wiki/Udhayanidhi_Stalin,True,,,
TN-019-AIADMK+,Tamil Nadu,Chennai,19,Chepauk-Thiruvallikeni,https://en.wikipedia.org/wiki/Chepauk-Thiruvallikeni_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,Adhi Rajaram,,False,,,
TN-020-SPA,Tamil Nadu,Chennai,20,Thousand Lights,https://en.wikipedia.org/wiki/Thousand_Lights_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,Ezhilan Naganathan,https://en.wikipedia.org/wiki/Ezhilan_Naganathan,True,,,
TN-020-AIADMK+,Tamil Nadu,Chennai,20,Thousand Lights,https://en.wikipedia.org/wiki/Thousand_Lights_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,B. Valarmathi,https://en.wikipedia.org/wiki/B._Valarmathi,True,,,
TN-021-SPA,Tamil Nadu,Chennai,21,Anna Nagar,https://en.wikipedia.org/wiki/Anna_Nagar_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,N. Chitrarasu,,False,,,
TN-021-AIADMK+,Tamil Nadu,Chennai,21,Anna Nagar,https://en.wikipedia.org/wiki/Anna_Nagar_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,Gokula Indira,https://en.wikipedia.org/wiki/Gokula_Indira,True,,,
TN-022-SPA,Tamil Nadu,Chennai,22,Virugambakkam,https://en.wikipedia.org/wiki/Virugampakkam_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,A. M. V. Prabhakara Raja,https://en.wikipedia.org/wiki/A._M._V._Prabhakara_Raja,True,,,
TN-022-AIADMK+,Tamil Nadu,Chennai,22,Virugambakkam,https://en.wikipedia.org/wiki/Virugampakkam_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,V. N. Ravi,,False,,,
TN-023-SPA,Tamil Nadu,Chennai,23,Saidapet,https://en.wikipedia.org/wiki/Saidapet_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,Ma. Subramanian,https://en.wikipedia.org/wiki/Ma._Subramanian,True,,,
TN-023-AIADMK+,Tamil Nadu,Chennai,23,Saidapet,https://en.wikipedia.org/wiki/Saidapet_Assembly_constituency,AIADMK+,AMMK,https://en.wikipedia.org/wiki/Amma_Makkal_Munnetra_Kazhagam,G. Senthamizhan,https://en.wikipedia.org/wiki/G._Senthamizhan,True,,,
TN-024-SPA,Tamil Nadu,Chennai,24,Thiyagarayanagar,https://en.wikipedia.org/wiki/Thiyagarayanagar_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,Raja Anbalagan,,False,,,
TN-024-AIADMK+,Tamil Nadu,Chennai,24,Thiyagarayanagar,https://en.wikipedia.org/wiki/Thiyagarayanagar_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,B. Sathyanarayanan,,False,,,
TN-025-SPA,Tamil Nadu,Chennai,25,Mylapore,https://en.wikipedia.org/wiki/Mylapore_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,Dha. Velu,https://en.wikipedia.org/wiki/Dha._Velu,True,,,
TN-025-AIADMK+,Tamil Nadu,Chennai,25,Mylapore,https://en.wikipedia.org/wiki/Mylapore_Assembly_constituency,AIADMK+,BJP,https://en.wikipedia.org/wiki/Bharatiya_Janata_Party,Tamilisai Soundararajan,https://en.wikipedia.org/wiki/Tamilisai_Soundararajan,True,,,
TN-026-SPA,Tamil Nadu,Chennai,26,Velachery,https://en.wikipedia.org/wiki/Velachery_Assembly_constituency,SPA,INC,https://en.wikipedia.org/wiki/Indian_National_Congress,J. M. H. Aassan Maulaana,https://en.wikipedia.org/wiki/J._M._H._Aassan_Maulaana,True,,,
TN-026-AIADMK+,Tamil Nadu,Chennai,26,Velachery,https://en.wikipedia.org/wiki/Velachery_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,M. K. Ashok,https://en.wikipedia.org/wiki/M._K._Ashok,True,,,
TN-027-SPA,Tamil Nadu,Chennai,27,Sholinganallur,https://en.wikipedia.org/wiki/Sholinganallur_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,S. Aravind Ramesh,https://en.wikipedia.org/wiki/S._Aravind_Ramesh,True,,,
TN-027-AIADMK+,Tamil Nadu,Chennai,27,Sholinganallur,https://en.wikipedia.org/wiki/Sholinganallur_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,K. P. Kandan,https://en.wikipedia.org/wiki/K._P._Kandan,True,,,
TN-028-SPA,Tamil Nadu,Chennai,28,Alandur,https://en.wikipedia.org/wiki/Alandur_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,T. M. Anbarasan,https://en.wikipedia.org/wiki/T._M._Anbarasan,True,,,
TN-028-AIADMK+,Tamil Nadu,Chennai,28,Alandur,https://en.wikipedia.org/wiki/Alandur_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,S. Saravanan,,False,,,
TN-029-SPA,Tamil Nadu,Kanchipuram,29,Sriperumbudur(SC),https://en.wikipedia.org/wiki/Sriperumbudur_Assembly_constituency,SPA,INC,https://en.wikipedia.org/wiki/Indian_National_Congress,K. Selvaperunthagai,https://en.wikipedia.org/wiki/K._Selvaperunthagai,True,,,
TN-029-AIADMK+,Tamil Nadu,Kanchipuram,29,Sriperumbudur(SC),https://en.wikipedia.org/wiki/Sriperumbudur_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,K. Palani,,False,,,
TN-030-SPA,Tamil Nadu,Chengalpattu,30,Pallavaram,https://en.wikipedia.org/wiki/Pallavaram_Assembly_constituency,SPA,DMDK,https://en.wikipedia.org/wiki/Desiya_Murpokku_Dravida_Kazhagam,D. Murugesan,https://en.wikipedia.org/wiki/D._Murugesan_(politician),True,,,
TN-030-AIADMK+,Tamil Nadu,Chengalpattu,30,Pallavaram,https://en.wikipedia.org/wiki/Pallavaram_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,Venkatesan[d],https://en.wikipedia.org/wiki/2026_Tamil_Nadu_Legislative_Assembly_election#cite_note-IJK-125,True,,,
TN-031-SPA,Tamil Nadu,Chengalpattu,31,Tambaram,https://en.wikipedia.org/wiki/Tambaram_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,R.S. Krithika Devi,,False,,,
TN-031-AIADMK+,Tamil Nadu,Chengalpattu,31,Tambaram,https://en.wikipedia.org/wiki/Tambaram_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,Chitlapakkam C. Rajendran,https://en.wikipedia.org/wiki/C._Rajendran,True,,,
TN-032-SPA,Tamil Nadu,Chengalpattu,32,Chengalpattu,https://en.wikipedia.org/wiki/Chengalpattu_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,M. K. T. Karthik Dhandapani,,False,,,
TN-032-AIADMK+,Tamil Nadu,Chengalpattu,32,Chengalpattu,https://en.wikipedia.org/wiki/Chengalpattu_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,M. Gajendran,,False,,,
TN-033-SPA,Tamil Nadu,Chengalpattu,33,Thiruporur,https://en.wikipedia.org/wiki/Thiruporur_Assembly_constituency,SPA,VCK,https://en.wikipedia.org/wiki/Viduthalai_Chiruthaigal_Katchi,Panneer Doss,,False,,,
TN-033-AIADMK+,Tamil Nadu,Chengalpattu,33,Thiruporur,https://en.wikipedia.org/wiki/Thiruporur_Assembly_constituency,AIADMK+,PMK,https://en.wikipedia.org/wiki/Pattali_Makkal_Katchi,K. Balu,,False,,,
TN-034-SPA,Tamil Nadu,Chengalpattu,34,Cheyyur(SC),https://en.wikipedia.org/wiki/Cheyyur_Assembly_constituency,SPA,VCK,https://en.wikipedia.org/wiki/Viduthalai_Chiruthaigal_Katchi,Sinthanai Selvan,https://en.wikipedia.org/wiki/Sinthanai_Selvan,True,,,
TN-034-AIADMK+,Tamil Nadu,Chengalpattu,34,Cheyyur(SC),https://en.wikipedia.org/wiki/Cheyyur_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,E. Rajashekar,,False,,,
TN-035-SPA,Tamil Nadu,Chengalpattu,35,Madurantakam(SC),https://en.wikipedia.org/wiki/Maduranthakam_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,S. Amulu Ponmalar,,False,,,
TN-035-AIADMK+,Tamil Nadu,Chengalpattu,35,Madurantakam(SC),https://en.wikipedia.org/wiki/Maduranthakam_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,Maragatham Kumaravel,https://en.wikipedia.org/wiki/Maragatham_Kumaravel,True,,,
TN-036-SPA,Tamil Nadu,Kanchipuram,36,Uthiramerur,https://en.wikipedia.org/wiki/Uthiramerur_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,K. Sundar,https://en.wikipedia.org/wiki/K._Sundar,True,,,
TN-036-AIADMK+,Tamil Nadu,Kanchipuram,36,Uthiramerur,https://en.wikipedia.org/wiki/Uthiramerur_Assembly_constituency,AIADMK+,PMK,https://en.wikipedia.org/wiki/Pattali_Makkal_Katchi,P. Maheshkumar,,False,,,
TN-037-SPA,Tamil Nadu,Kanchipuram,37,Kancheepuram,https://en.wikipedia.org/wiki/Kancheepuram_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,Nithya Sugumar,,False,,,
TN-037-AIADMK+,Tamil Nadu,Kanchipuram,37,Kancheepuram,https://en.wikipedia.org/wiki/Kancheepuram_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,V. Somasundaram,https://en.wikipedia.org/wiki/V._Somasundaram,True,,,
TN-038-SPA,Tamil Nadu,Ranipet,38,Arakkonam(SC),https://en.wikipedia.org/wiki/Arakkonam_Assembly_constituency,SPA,VCK,https://en.wikipedia.org/wiki/Viduthalai_Chiruthaigal_Katchi,Ezhil Caroline,,False,,,
TN-038-AIADMK+,Tamil Nadu,Ranipet,38,Arakkonam(SC),https://en.wikipedia.org/wiki/Arakkonam_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,S. Ravi,https://en.wikipedia.org/wiki/S._Ravi_(politician),True,,,
TN-039-SPA,Tamil Nadu,Ranipet,39,Sholinghur,https://en.wikipedia.org/wiki/Sholingur_Assembly_constituency,SPA,INC,https://en.wikipedia.org/wiki/Indian_National_Congress,A. M. Munirathinam,https://en.wikipedia.org/wiki/A._M._Munirathinam,True,,,
TN-039-AIADMK+,Tamil Nadu,Ranipet,39,Sholinghur,https://en.wikipedia.org/wiki/Sholingur_Assembly_constituency,AIADMK+,PMK,https://en.wikipedia.org/wiki/Pattali_Makkal_Katchi,K. Saravanan,,False,,,
TN-040-SPA,Tamil Nadu,Vellore,40,Katpadi,https://en.wikipedia.org/wiki/Katpadi_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,Durai Murugan,https://en.wikipedia.org/wiki/Durai_Murugan,True,,,
TN-040-AIADMK+,Tamil Nadu,Vellore,40,Katpadi,https://en.wikipedia.org/wiki/Katpadi_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,V. Ramu,,False,,,
TN-041-SPA,Tamil Nadu,Ranipet,41,Ranipet,https://en.wikipedia.org/wiki/Ranipet_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,R. Gandhi,https://en.wikipedia.org/wiki/R._Gandhi,True,,,
TN-041-AIADMK+,Tamil Nadu,Ranipet,41,Ranipet,https://en.wikipedia.org/wiki/Ranipet_Assembly_constituency,AIADMK+,BJP,https://en.wikipedia.org/wiki/Bharatiya_Janata_Party,V. M. Karthikeyan[e],https://en.wikipedia.org/wiki/2026_Tamil_Nadu_Legislative_Assembly_election#cite_note-TMC(M)-126,True,,,
TN-042-SPA,Tamil Nadu,Ranipet,42,Arcot,https://en.wikipedia.org/wiki/Arcot_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,J. L. Eswarappan,https://en.wikipedia.org/wiki/J._L._Eswarappan,True,,,
TN-042-AIADMK+,Tamil Nadu,Ranipet,42,Arcot,https://en.wikipedia.org/wiki/Arcot_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,S. M. Sukumar,,False,,,
TN-043-SPA,Tamil Nadu,Vellore,43,Vellore,https://en.wikipedia.org/wiki/Vellore_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,P. Karthikeyan,https://en.wikipedia.org/wiki/P._Karthikeyan,True,,,
TN-043-AIADMK+,Tamil Nadu,Vellore,43,Vellore,https://en.wikipedia.org/wiki/Vellore_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,S. R. K. Appu,,False,,,
TN-044-SPA,Tamil Nadu,Vellore,44,Anaikattu,https://en.wikipedia.org/wiki/Anaicut_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,A. P. Nandakumar,https://en.wikipedia.org/wiki/A._P._Nandakumar,True,,,
TN-044-AIADMK+,Tamil Nadu,Vellore,44,Anaikattu,https://en.wikipedia.org/wiki/Anaicut_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,T. Velazhagan,,False,,,
TN-045-SPA,Tamil Nadu,Vellore,45,Kilvaithinankuppam(SC),https://en.wikipedia.org/wiki/Kilvaithinankuppam_Assembly_constituency,SPA,DMK,https://en.wikipedia.org/wiki/Dravida_Munnetra_Kazhagam,Rajeswari Mohankandhi,,False,,,
TN-045-AIADMK+,Tamil Nadu,Vellore,45,Kilvaithinankuppam(SC),https://en.wikipedia.org/wiki/Kilvaithinankuppam_Assembly_constituency,AIADMK+,AIADMK,https://en.wikipedia.org/wiki/All_India_Anna_Dravida_Munnetra_Kazhagam,M. Jagan Moorthy[f],https://en.wikipedia.org/wiki/M._Jagan_Moorthy,True,,,
TN-046-SPA,Tamil Nadu,Vellore,46,Gudiyattam(SC),https://en.wikipedia.org/wiki/Gudiyatham_Assembly_constituency,SPA,DMDK,https://en.wikipedia.org/wiki/Desiya_Murpokku_Dravida_Kazhagam,K. B. Pratap,,False,,,
